-0.222619,-0.311879,-0.036302,-0.146648,0.083656,-0.422265
0.474395,0.486211,0.198162,0.036096,-0.190472,0.313795
0.184731,-0.337383,0.410927,0.322537,0.449800,0.225720
0.113415,-0.081757,0.432728,0.366064,-0.454781,-0.473633
-0.123537,0.310553,0.487276,-0.349583,0.094131,-0.119109
0.469914,0.342119,0.338329,-0.031307,-0.085180,-0.226593
-0.443625,0.364722,0.312901,0.499718,0.496637,0.055432
0.268987,0.444766,0.349647,-0.252652,-0.049456,-0.370841
0.454051,0.106175,-0.271357,0.171701,0.118128,-0.141837
-0.386442,0.171573,0.020308,0.272318,0.020164,0.352182
0.051907,0.060938,0.376654,-0.096517,-0.365985,-0.471217
0.255137,0.120310,0.204080,-0.287036,-0.363629,-0.485455
-0.149412,0.089918,-0.107756,-0.062525,0.404159,-0.151745
0.013989,0.283653,-0.103457,0.122087,0.362364,0.449521
-0.352927,0.426588,-0.007884,-0.241756,-0.040864,0.480033
-0.007382,-0.171248,0.133401,-0.259854,-0.424137,-0.371120
-0.371954,-0.348097,-0.361173,0.140875,-0.318120,-0.154333
0.396788,-0.026038,0.167558,-0.327680,-0.307711,-0.459131
-0.331065,-0.221410,-0.322990,-0.411297,-0.379364,-0.039221
-0.293666,-0.135730,0.003417,0.190395,-0.460688,0.299410
0.127900,-0.418241,0.373579,0.420872,-0.438922,-0.223122
0.306201,0.248260,-0.315479,-0.290651,-0.129528,-0.015477
0.118255,-0.131086,-0.037465,0.247471,-0.463317,-0.247563
0.213350,0.395207,0.011677,0.032113,-0.392828,-0.052588
0.032617,-0.257529,-0.230757,-0.122716,-0.479929,-0.177921
-0.288552,-0.172503,-0.380238,0.390527,0.093592,0.179102
0.289171,-0.001558,-0.413080,0.037107,0.086841,0.245439
-0.068340,-0.372420,-0.216224,-0.136918,0.145917,0.070778
-0.143903,0.486515,0.105775,-0.262773,-0.398218,-0.347141
-0.254042,-0.339319,-0.313433,-0.214905,-0.326626,0.396765
-0.419766,0.024511,-0.089603,0.482379,-0.387961,-0.102144
0.469470,0.365507,0.317072,-0.242097,-0.329112,0.168643
0.429376,0.056763,0.071613,-0.220021,0.269493,-0.312956
-0.176321,-0.074564,0.007610,-0.257590,-0.385163,0.110620
-0.211369,0.081238,-0.345637,-0.018860,0.032589,-0.448176
-0.163396,-0.365585,-0.436625,0.489960,-0.177646,0.309874
-0.245359,0.181503,0.260228,0.095639,-0.028424,-0.088159
-0.151132,0.429529,0.330619,0.465027,-0.375703,0.230867
0.438340,-0.318767,-0.433504,0.241121,0.074473,0.341829
-0.360228,0.295267,-0.298373,-0.336344,-0.335734,0.314575
0.165197,0.023065,-0.141170,0.377201,-0.107555,0.316599
-0.060865,-0.123056,-0.037320,-0.198622,0.247609,0.002720
-0.267787,0.399575,-0.116109,0.043553,0.406472,0.124238
-0.383102,0.439832,0.127708,-0.165094,-0.360728,0.294025
0.120073,0.033461,0.393893,0.288597,-0.348325,-0.188278
-0.251511,0.243946,-0.466468,0.069890,0.262459,0.376766
-0.157918,0.321257,-0.389368,0.346452,-0.372511,-0.102713
0.297295,-0.350083,-0.270749,0.222253,0.220037,0.141148
0.193948,0.042724,-0.248201,-0.154304,-0.318402,0.408451
0.083392,-0.099149,-0.037994,0.447283,-0.346649,0.086230
0.005889,0.111454,-0.481890,0.372124,0.432118,0.065133
0.196651,0.422499,0.207239,-0.347461,0.076288,0.106715
-0.075869,0.236444,0.434367,0.425569,-0.049161,-0.386762
0.484841,0.338898,-0.375337,0.420842,0.369896,0.018838
0.091275,-0.100997,-0.445238,-0.164803,0.302853,-0.495368
-0.166501,-0.101831,0.037396,0.419856,-0.153654,-0.153047
0.237501,-0.047782,-0.275395,-0.047560,-0.359143,-0.323613
-0.001632,-0.081075,0.414846,-0.137606,0.080588,0.132264
-0.486906,0.163537,-0.321964,0.461070,-0.351337,-0.085376
-0.414650,0.496874,0.002195,0.095385,-0.432924,0.249960
-0.290094,0.398054,-0.294860,-0.309312,-0.463450,-0.027933
0.064841,-0.434291,0.275528,-0.046711,0.024390,-0.059237
-0.099237,0.059640,-0.344760,-0.318072,0.361786,0.446115
-0.126691,-0.229255,0.144000,-0.091266,-0.474614,-0.343847
0.215972,0.158924,-0.472904,-0.278028,-0.268925,0.171893
-0.480289,-0.395891,0.299916,-0.321455,0.152746,-0.261817
-0.400559,-0.256828,0.222267,0.355696,0.330220,-0.102816
0.168085,-0.295016,-0.206852,0.396336,-0.486998,-0.414491
-0.292114,-0.473468,-0.318565,0.083042,-0.078575,0.392672
0.317444,-0.158183,-0.240577,-0.120308,0.090295,-0.231936
0.124149,-0.090588,0.052047,-0.063873,-0.205534,0.448453
0.263606,-0.359887,0.368468,-0.012569,0.394552,0.299855
-0.074786,-0.477531,-0.231323,0.041634,0.133478,-0.242112
-0.360644,0.334930,0.484402,0.025690,-0.328321,-0.227693
-0.481609,0.414299,-0.382249,0.076516,-0.225945,0.054178
0.151420,0.329742,-0.293579,-0.489004,-0.363114,0.400019
0.373890,0.097413,0.100517,0.165037,-0.324629,0.414412
-0.081229,-0.116861,0.018918,-0.453034,-0.333717,0.238034
-0.417201,0.103152,-0.254651,-0.110704,-0.211306,-0.144327
0.219046,-0.202878,0.066405,-0.023950,0.163671,0.436830
0.232572,-0.285060,-0.468817,-0.237736,0.095078,-0.448574
-0.003634,0.096843,-0.165756,0.270912,-0.393402,-0.424862
0.228189,-0.004509,0.188402,-0.065173,-0.253598,0.319102
0.299416,0.194696,-0.227855,0.090231,-0.139026,-0.408418
0.417314,-0.363181,0.450237,-0.053994,-0.314867,0.041901
0.372946,0.232225,0.306561,0.158783,0.192277,0.349196
-0.250332,-0.010575,-0.278791,0.487668,0.444059,-0.460573
0.205575,0.425248,-0.319425,0.067945,0.415488,-0.466054
0.197420,-0.202651,0.424396,0.471058,0.444266,-0.025786
0.362043,0.344549,-0.180900,0.328915,-0.462992,0.096270
-0.269991,-0.379433,-0.423047,0.196289,-0.160125,0.224767
-0.434644,-0.184710,0.039491,0.290723,-0.181247,0.125891
0.385978,0.115863,-0.267041,-0.475599,0.370099,-0.478731
0.374702,0.028937,0.439068,0.298783,0.497934,-0.149288
0.267188,-0.098069,-0.020124,0.127505,0.373677,0.484083
0.268273,-0.082233,-0.078643,0.237582,-0.261223,-0.389526
-0.145378,-0.212761,-0.203692,-0.266392,-0.457907,-0.482126
0.487722,-0.072227,-0.115673,0.179647,-0.281746,0.449961
0.286345,-0.410589,-0.082419,0.379118,0.444732,-0.032598
0.113411,-0.332966,0.491169,-0.268328,0.442732,0.149647
0.107737,0.012689,-0.269330,-0.323472,-0.279514,-0.313562
0.279584,-0.149875,-0.442157,0.469103,0.383786,0.427752
0.494908,-0.326105,-0.103758,0.258238,0.196021,-0.346104
0.315833,-0.275559,-0.276182,0.036974,0.092940,0.080086
-0.408513,0.377461,-0.234400,-0.370485,0.388748,0.455651
0.362128,0.309516,0.155242,0.050857,-0.413013,-0.091547
-0.127311,-0.240246,0.223420,-0.004124,-0.418954,-0.279817
0.183259,-0.423869,0.351207,-0.004853,-0.019413,0.092408
0.324681,-0.152191,0.178016,0.065732,-0.232972,0.378630
0.297426,0.158452,0.350582,0.367294,0.208363,0.337013
0.197471,0.180141,0.118611,0.252717,-0.341395,0.380871
0.371844,-0.470753,0.325817,-0.371130,-0.164881,0.243508
-0.339240,0.317967,0.332134,0.007468,-0.493614,-0.212962
0.116927,0.481186,0.131814,-0.240196,0.134006,0.039985
0.279845,-0.393019,0.261028,0.041267,0.462992,-0.158128
0.132622,0.432028,-0.397490,0.437228,0.187886,-0.432163
-0.199036,0.208172,-0.432649,0.082170,-0.154117,0.120916
-0.454258,0.371537,0.473489,0.468878,0.249652,-0.369914
0.258263,-0.475413,-0.477876,-0.176390,-0.011357,0.270407
0.183295,-0.054097,-0.226373,0.497125,-0.073819,-0.048613
-0.336376,0.294810,0.193682,-0.279230,-0.417619,0.180499
0.154511,-0.226740,0.450864,-0.348942,-0.067665,0.443616
-0.080273,0.138526,-0.102406,-0.225785,0.483978,-0.090666
0.394099,-0.270045,-0.286895,-0.468866,0.151667,-0.131474
0.364358,-0.026790,0.468193,-0.314474,0.368623,0.276597
0.270922,0.344783,0.261024,0.126220,-0.368755,-0.467474
0.420848,0.116650,0.296537,-0.018478,-0.382692,-0.374814
0.185565,-0.069694,-0.299475,-0.008405,-0.435791,0.081971
-0.231007,0.297559,-0.189638,-0.044780,-0.488379,-0.427553
-0.107506,-0.020061,0.100021,-0.208337,0.194982,0.360122
0.279851,-0.460381,-0.019493,-0.395070,-0.257955,0.486663
-0.357504,-0.001112,0.118156,0.202465,0.059649,-0.490229
-0.173539,0.017712,-0.412134,-0.149373,-0.466797,-0.421422
-0.103077,-0.367284,0.067541,0.189465,0.300587,-0.299850
-0.332517,-0.395432,0.136430,0.206476,-0.468414,0.436212
-0.448029,0.041296,0.209061,0.370969,0.214087,0.301728
-0.160550,0.314825,-0.419885,0.394817,0.047592,0.317298
-0.047682,0.143578,0.026403,0.231590,-0.418370,-0.439648
-0.252897,-0.340455,0.371784,-0.280786,0.475865,-0.163104
-0.317882,0.289699,0.158708,-0.001804,0.055364,0.219202
-0.271545,0.496334,0.474793,0.150326,-0.300458,0.180228
-0.427802,-0.469347,-0.242317,-0.037377,0.368273,0.227169
0.242707,-0.074507,-0.154065,-0.128961,0.487650,-0.459891
0.367031,0.078675,-0.061385,0.225258,-0.013331,0.373423
0.400702,-0.078279,-0.223172,0.092350,0.412363,-0.289338
0.122967,0.131560,0.233113,-0.368432,0.215825,0.409033
-0.320317,-0.262457,0.471395,-0.319023,0.354385,-0.007722
-0.252769,0.370750,-0.054695,0.014817,-0.140767,0.092951
-0.336476,-0.108918,0.469412,-0.241867,0.156737,-0.174810
0.273473,-0.369126,0.469821,-0.046210,-0.263950,-0.426503
-0.330242,0.019774,-0.162997,0.328883,-0.069112,-0.251286
0.117145,0.206777,-0.332958,-0.332381,-0.463329,0.236402
0.163805,-0.025369,0.344170,0.305670,0.085354,0.368271
-0.294159,-0.388080,-0.230250,-0.442913,0.031170,0.436606
-0.460656,-0.377890,-0.047801,0.433875,-0.183844,0.007235
-0.458427,-0.351657,0.486630,0.465119,-0.495060,0.451812
0.139120,0.367918,-0.045260,0.015596,-0.011153,0.166864
-0.360349,-0.470026,-0.192070,0.204681,-0.298147,0.173432
0.469912,-0.406099,0.172602,-0.056250,0.368142,-0.322850
0.192626,0.338115,0.444614,0.183248,-0.002825,0.117847
0.368905,0.070610,-0.469613,0.430949,0.189527,0.176513
-0.284325,0.158885,-0.106136,0.151233,-0.393407,0.157845
0.499414,-0.451788,0.477174,-0.093092,0.370753,0.282385
0.067016,0.238449,0.378516,-0.095860,-0.172967,0.167593
0.307846,0.262285,0.297814,-0.064417,0.317834,-0.379791
0.044489,-0.494241,-0.175414,-0.133538,-0.103827,0.195467
-0.111442,-0.051306,-0.262456,-0.126748,-0.272730,-0.426804
0.103449,0.168213,0.119490,-0.036506,-0.120214,0.363334
0.019082,-0.020818,-0.474358,-0.158752,-0.119804,-0.101177
0.080172,0.033603,0.107905,0.264883,0.312986,0.218123
0.455524,-0.481767,-0.304222,-0.492437,0.147475,0.398031
-0.256518,0.427035,-0.439733,0.434436,-0.148377,-0.398579
-0.014128,-0.243223,-0.215127,-0.192710,0.303026,0.039161
-0.188692,0.110334,0.216151,-0.227376,-0.086451,-0.378114
-0.318851,0.181118,-0.318562,0.025163,0.209046,-0.393123
0.067312,-0.243437,0.462927,-0.016454,0.305993,0.050227
-0.456587,0.133151,0.451403,0.101612,0.319189,0.384206
-0.271920,-0.287955,0.110981,-0.088972,0.339861,0.400023
-0.146579,-0.263129,0.280526,-0.225194,0.322614,-0.076262
0.167550,-0.404465,0.123859,-0.048232,0.086608,-0.331986
0.236874,0.362797,-0.283260,-0.404285,-0.476361,0.141972
0.107094,0.046697,-0.268053,-0.109094,0.094476,-0.003233
0.487786,-0.363560,0.195145,-0.095681,-0.071800,0.217598
0.192436,0.491256,-0.371606,-0.395890,0.224339,0.078387
-0.225839,-0.420581,-0.414342,0.394191,-0.308133,-0.176628
-0.273344,-0.145004,-0.430576,0.019060,-0.432387,0.300357
-0.266288,0.040012,0.380079,0.150877,0.032958,-0.175666
-0.166998,0.169487,0.494139,0.161839,0.057783,0.230651
-0.034794,-0.439858,0.062297,0.457625,-0.324697,0.190005
-0.299066,0.035828,-0.403324,-0.049629,0.256163,-0.152428
0.164912,0.295450,0.427178,-0.265358,-0.100684,-0.347584
0.492484,0.427001,0.039957,0.342033,0.020958,0.123586
-0.410876,0.255270,-0.372287,0.326068,0.282028,0.208745
-0.463840,-0.196872,-0.236887,-0.139864,-0.412357,0.436958
0.053802,-0.194476,-0.103018,-0.052797,0.100594,0.015679
0.419392,-0.003037,0.492158,0.351425,-0.291489,0.430595
-0.383634,0.317450,-0.119377,0.377974,0.368057,0.305925
0.290030,-0.195321,-0.419081,-0.097020,-0.326475,0.194951
-0.153900,0.475610,0.140972,0.322481,-0.367475,0.362014
0.422757,-0.012938,0.106253,0.264810,-0.325161,0.002566
-0.101337,-0.353626,-0.132466,-0.431828,-0.474188,-0.364834
0.463115,0.049530,0.465822,-0.067502,-0.188184,0.006142
-0.060488,-0.394335,0.140826,-0.283962,0.119588,0.150201
-0.347975,-0.438650,0.280762,-0.040200,-0.441836,0.494866
-0.442219,0.195035,0.483679,-0.260820,-0.357751,-0.378615
-0.196725,-0.398954,0.192161,-0.437708,0.009422,0.496697
0.313970,0.115219,-0.193746,0.123896,0.027041,-0.073917
-0.369290,0.386604,-0.050215,-0.305377,-0.132241,-0.085870
0.327538,0.233614,0.269305,-0.488969,-0.083846,-0.018656
-0.480808,-0.240187,0.260290,-0.362890,0.035310,-0.284798
-0.487879,-0.258799,0.475874,0.301537,0.459577,-0.012146
-0.390264,0.047959,-0.045623,0.344357,-0.401917,-0.011759
-0.349951,-0.175324,0.237357,-0.023982,-0.124112,-0.105524
-0.040553,0.285017,0.392085,0.455335,0.286903,-0.184593
0.188135,-0.062397,-0.245329,0.340872,-0.461574,0.401762
-0.038523,0.137201,0.159354,0.395118,0.136670,0.113934
-0.433348,0.018408,-0.349831,0.237434,0.012222,0.180228
-0.458327,-0.415208,0.216323,-0.427916,-0.428743,-0.487892
0.456501,0.237508,-0.146749,-0.203464,-0.150297,0.274654
0.161371,-0.314804,-0.325891,-0.401604,0.160303,0.264373
-0.234954,-0.479055,-0.417828,0.467860,-0.204555,0.269223
0.124664,-0.118060,-0.294313,-0.378614,0.115013,0.274634
0.143904,0.030302,-0.458049,0.468489,0.298714,-0.207178
0.479970,0.101882,0.082423,0.248073,0.311770,0.156479
-0.371904,-0.161732,0.428084,-0.275384,-0.127833,-0.067923
-0.060595,0.112940,0.443076,-0.259307,-0.378499,-0.302530
0.386925,0.145811,-0.214093,0.315947,0.361370,0.346514
0.418927,-0.247759,0.255042,-0.039461,0.341999,0.228491
0.276447,0.156162,-0.322571,0.045027,0.484670,0.437388
-0.456826,-0.335185,-0.368271,0.225980,0.317785,-0.286489
0.005853,0.340703,0.232802,0.042237,0.090348,0.008361
-0.202452,0.065022,0.188885,0.373323,0.136291,0.261122
-0.339928,-0.038443,-0.490668,-0.253321,0.226462,0.491810
-0.400822,-0.098506,0.300071,-0.295964,0.055085,0.233071
0.115985,-0.311975,-0.144615,0.283792,0.054227,-0.494770
0.260991,-0.464689,0.245734,-0.297519,0.458073,-0.132059
-0.173068,-0.351112,-0.194396,0.376651,0.496334,-0.131690
-0.051389,0.222071,0.386196,0.093044,-0.108474,-0.087378
0.195618,-0.496782,0.119589,-0.144507,0.294197,-0.407009
0.088202,-0.019027,0.142326,-0.435146,0.079984,0.061485
0.060660,0.103488,0.176468,0.304989,-0.230179,0.325049
-0.001744,-0.422942,-0.441449,-0.165762,0.284897,0.207681
0.288615,0.017269,-0.059801,-0.352547,-0.171807,-0.065981
-0.411400,-0.279388,0.098225,0.235663,0.498348,0.433113
0.142565,-0.078752,0.136177,0.285652,-0.381664,-0.090095
0.339802,-0.116167,0.071872,0.087769,-0.315524,-0.137765
-0.165489,-0.473803,-0.475808,0.331697,-0.226929,0.018079
-0.201274,0.440679,-0.240703,-0.070343,0.372730,0.341934
-0.313899,0.302643,-0.041813,-0.017031,-0.366520,-0.419398
0.227939,-0.003539,-0.063149,0.229508,0.265513,-0.341092
0.110225,-0.364646,0.251375,0.156955,0.456615,-0.431042
-0.442945,-0.217813,-0.238294,-0.253021,0.406255,-0.250454
-0.228050,0.259398,-0.050260,0.276711,-0.434634,-0.012429
-0.466386,-0.437347,0.406437,-0.360755,0.032421,-0.088904
-0.152657,0.399833,-0.478177,0.163790,0.463394,0.060168
0.436822,-0.447742,-0.081207,-0.239842,0.230821,0.481297
-0.243470,0.154175,-0.301902,0.065330,-0.036068,0.472005
0.108527,-0.150494,-0.385904,-0.348753,-0.274683,-0.249033
0.350616,0.061223,0.023391,-0.385231,0.360140,0.222814
-0.432332,0.207835,0.043538,-0.418275,-0.041699,-0.015304
-0.334225,0.445698,0.349975,0.169022,-0.037704,-0.088234
0.150973,0.045432,-0.437727,0.012503,0.306404,-0.040760
-0.448043,0.286278,-0.298636,-0.241379,-0.335294,-0.169785
0.256752,0.019386,-0.295119,0.377830,0.379582,0.370578
-0.261204,-0.048761,0.484990,0.272012,-0.472833,-0.434795
-0.036069,0.409220,0.038702,-0.002187,-0.394526,0.156780
0.322103,-0.119580,0.275612,0.464477,-0.296234,0.023330
-0.212862,0.292854,0.077593,0.134582,0.297914,-0.104030
0.415090,0.033029,-0.342045,0.195899,0.293261,-0.183238
0.357179,0.406143,-0.223096,0.483521,-0.359288,-0.297984
-0.315775,0.393990,0.154293,-0.347896,-0.059677,0.115298
-0.416536,0.382416,0.303604,0.005207,0.467127,-0.082239
0.484110,0.167920,0.134671,-0.334045,0.381928,-0.072510
-0.337767,-0.487392,0.059756,0.027400,0.219354,0.390258
-0.420593,0.231496,-0.312588,0.358177,0.319064,0.040794
0.210243,-0.185650,-0.028832,0.321637,-0.040735,-0.142202
-0.005788,0.328249,-0.164792,-0.326238,0.212014,0.325978
-0.399363,-0.260126,-0.358028,-0.152059,-0.049649,0.248826
0.151148,0.120929,-0.147625,0.341448,-0.028713,0.479105
0.134142,-0.373735,0.176178,-0.174896,0.186327,-0.430359
-0.325119,0.355737,-0.272820,0.337041,-0.220724,0.142882
0.194151,0.012655,-0.194689,-0.287356,-0.466811,-0.196054
0.153163,0.438305,0.371204,0.266065,0.288447,0.164985
-0.239713,0.407195,0.170732,0.060441,-0.389011,-0.052944
-0.039642,0.364564,0.046648,-0.119599,0.476800,-0.389279
-0.077452,-0.457975,0.239904,0.418077,-0.219963,0.358342
-0.207782,0.410770,0.253962,0.304907,-0.481993,0.462810
0.226671,-0.195249,0.329395,-0.218479,0.372754,-0.387420
0.203686,0.040698,-0.403466,-0.258106,-0.487596,-0.031232
-0.198735,0.098357,-0.202762,-0.200081,0.243193,-0.451857
0.402895,0.352264,0.167805,0.093222,0.392302,-0.314670
-0.421031,-0.260490,0.294578,-0.465330,0.082807,0.495438
0.355696,0.021446,-0.436359,0.331374,0.098979,-0.385067
-0.406143,0.409627,0.169200,0.329287,0.378979,0.071772
0.017446,-0.069573,-0.183053,-0.065404,0.273880,0.101923
0.392523,-0.056620,0.107090,0.131308,0.091697,0.202634
-0.262567,0.012364,-0.395775,-0.115489,-0.012333,0.152224
0.450531,0.100651,0.243594,0.006266,0.134104,-0.429068
-0.245608,-0.138147,-0.027507,-0.454351,-0.359976,-0.223186
0.471533,-0.168653,-0.017959,-0.303902,0.110780,-0.219317
-0.293007,0.016573,-0.494494,-0.492336,-0.280931,-0.463279
-0.391974,-0.161139,0.302586,0.072049,0.012668,-0.206511
0.431754,-0.102985,-0.412907,0.117067,-0.386162,-0.154777
0.007412,0.374223,-0.006453,0.202259,0.492817,-0.368511
-0.225268,-0.105424,-0.078172,-0.088979,0.407611,0.214033
0.107905,-0.190627,0.323790,0.455061,0.321198,-0.498435
0.136401,-0.448865,-0.242393,-0.440475,0.103795,0.186590
-0.385512,-0.116161,-0.043763,-0.130947,-0.378975,-0.081052
0.251178,-0.428992,-0.419820,-0.145229,0.441726,0.168573
0.178670,-0.138080,0.093661,-0.489869,0.136096,0.413287
0.112573,0.373699,0.223973,-0.379442,0.402453,-0.433556
0.033967,-0.357863,-0.488293,-0.077966,-0.204959,-0.014000
0.077200,-0.456261,-0.376997,0.058642,-0.156833,0.229173
0.152292,0.345604,0.192493,-0.070069,0.172967,-0.224619
-0.193687,0.288985,-0.053580,0.298380,0.322422,0.357562
0.416635,-0.069015,-0.181133,0.082199,-0.128828,0.101074
0.205586,0.188405,-0.125447,-0.333140,-0.069471,-0.357406
0.390097,-0.154123,-0.345540,-0.474552,0.145822,0.136902
-0.159396,-0.428288,-0.090371,-0.188783,0.177121,0.105779
-0.135406,-0.282107,0.488036,-0.045998,0.188274,-0.359447
-0.014410,-0.472463,0.005455,0.464017,-0.115793,-0.461004
-0.469044,-0.112013,-0.339975,-0.476648,0.256214,-0.041477
-0.210755,0.400083,-0.383861,0.455919,-0.186033,0.388404
0.102943,0.326707,0.484013,-0.211595,0.461135,-0.110518
-0.114488,-0.159613,0.041408,-0.345855,0.053711,0.041705
0.261902,0.333650,-0.059559,-0.197667,-0.240665,-0.305376
-0.442352,-0.157552,-0.229752,0.466417,0.057709,-0.152723
0.080468,-0.360803,-0.055956,0.126234,-0.011102,-0.098221
0.493848,0.380315,0.123406,0.069377,0.120660,-0.298688
-0.104862,-0.460540,-0.024454,0.043025,-0.272250,0.464029
0.409455,0.222143,0.033387,0.369969,-0.369348,0.290510
-0.375179,0.294211,-0.224232,0.377091,0.444042,-0.351204
-0.037324,0.480987,-0.016593,0.363548,0.088732,-0.124670
-0.214216,-0.296777,0.261798,-0.113459,0.011275,-0.007675
0.077279,0.365577,0.480739,-0.092416,0.327519,0.264528
0.073529,0.456047,-0.299525,-0.390736,0.353962,-0.060850
0.346969,0.393090,-0.437542,0.383465,-0.051681,0.010432
0.126593,0.426383,-0.480884,-0.023157,0.187722,0.222707
0.192532,-0.365565,-0.200604,-0.141284,0.304437,-0.221240
-0.289295,0.457448,-0.491137,0.497821,0.176821,0.328469
-0.205381,-0.485685,0.237870,0.334145,0.240476,-0.357150
0.253428,0.268923,0.158541,0.266116,0.345921,0.113604
